actor,category,cell_id,cell_label,cytokine_id,cytokine_label,num_papers,score
cytokine,Positive,CL_0000814,mature NK T cell,CID_62,CSF3,1,2.07
cytokine,Unknown,CL_0000814,mature NK T cell,CID_95,IL12,1,7.79
cell,Positive,CL_0000814,mature NK T cell,CID_102,IL17,1,5.02
cytokine,Positive,CL_0000814,mature NK T cell,CID_500,IL27,1,16.28
cytokine,Positive,CL_0000814,mature NK T cell,CID_174,TNF,1,0.58
cytokine,Unknown,CL_0000814,mature NK T cell,CID_93,IL10,1,3.76
cytokine,Negative,CL_0000814,mature NK T cell,CID_112,IL21,1,57.08
cytokine,Positive,CL_0000814,mature NK T cell,CID_134,IL7,1,4.04
cytokine,Unknown,CL_0000814,mature NK T cell,CID_38,CXCL10,1,45.33
cell,Positive,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_83,IFNG,5,6.57
cytokine,Positive,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_162,TGFB,2,5.16
cytokine,Unknown,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_52,CXCL8,1,13.86
cytokine,Unknown,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_100,IL15,1,39.88
cytokine,Negative,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_134,IL7,1,70.62
cytokine,Unknown,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_98,IL13,1,63.74
cell,Positive,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_112,IL21,1,23.14
cytokine,Positive,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_100,IL15,1,11.4
cytokine,Unknown,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_134,IL7,1,30.99
cell,Positive,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_31,CCL5,1,96.17
cytokine,Negative,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_100,IL15,1,90.88
cell,Positive,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_133,IL6,1,6.88
cell,Positive,CL_0000796,"CD8-alpha-beta-positive, alpha-beta intraepithelial T cell",CID_93,IL10,1,72.86
cell,Positive,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_93,IL10,1,3.47
cytokine,Unknown,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_108,IL18,1,54.67
cytokine,Unknown,CL_0000793,"CD4-positive, alpha-beta intraepithelial T cell",CID_162,TGFB,1,9.03
cytokine,Positive,CL_0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",CID_131,IL4,1,29.63
cell,Positive,CL_0000895,"naive thymus-derived CD4-positive, alpha-beta T cell",CID_110,IL2,1,19.89
cell,Positive,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_83,IFNG,6,8.4
cytokine,Positive,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_134,IL7,3,24.26
cytokine,Unknown,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_100,IL15,2,72.83
cytokine,Negative,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_134,IL7,2,128.95
cytokine,Positive,CL_0000913,"effector memory CD8-positive, alpha-beta T cell",CID_100,IL15,2,239.32
cytokine,Positive,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_100,IL15,2,20.81
cytokine,Unknown,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_134,IL7,2,56.59
cytokine,Negative,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_8,CD40LG,1,58.74
cytokine,Negative,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_162,TGFB,1,18.79
cytokine,Unknown,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_27,CCL26,1,261.33
cytokine,Unknown,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_500,IL27,1,113.91
cytokine,Positive,CL_0000909,"CD8-positive, alpha-beta memory T cell",CID_162,TGFB,1,2.36
cell,Positive,CL_0000920,"CD8-positive, CD28-negative, alpha-beta regulatory T cell",CID_83,IFNG,4,27.59
cell,Positive,CL_0000795,"CD8-positive, alpha-beta regulatory T cell",CID_93,IL10,2,36.43
cytokine,Positive,CL_0001041,"CD8-positive, CXCR3-positive, alpha-beta regulatory T cell",CID_38,CXCL10,1,595.87
cytokine,Positive,CL_0000795,"CD8-positive, alpha-beta regulatory T cell",CID_131,IL4,1,14.82
cytokine,Positive,CL_0000795,"CD8-positive, alpha-beta regulatory T cell",CID_83,IFNG,1,4.67
cytokine,Unknown,CL_0000897,"CD4-positive, alpha-beta memory T cell",CID_110,IL2,1,18.86
cell,Positive,CL_0000905,"effector memory CD4-positive, alpha-beta T cell",CID_131,IL4,1,87.45
cell,Positive,CL_0000897,"CD4-positive, alpha-beta memory T cell",CID_131,IL4,1,17.49
cytokine,Positive,CL_0000897,"CD4-positive, alpha-beta memory T cell",CID_110,IL2,1,5.39
cytokine,Positive,CL_0000897,"CD4-positive, alpha-beta memory T cell",CID_134,IL7,1,37.19
cytokine,Positive,CL_0000897,"CD4-positive, alpha-beta memory T cell",CID_112,IL21,1,65.86
cell,Positive,CL_0000916,dendritic epidermal T cell,CID_83,IFNG,2,20.69
cytokine,Negative,CL_0000916,dendritic epidermal T cell,CID_86,IL1RN,1,1364.21
cell,Positive,CL_0000916,dendritic epidermal T cell,CID_83,IFNG,2,20.69
cytokine,Negative,CL_0000916,dendritic epidermal T cell,CID_86,IL1RN,1,1364.21
cell,Positive,CL_0000796,"CD8-alpha-beta-positive, alpha-beta intraepithelial T cell",CID_93,IL10,1,72.86
cell,Positive,CL_0000920,"CD8-positive, CD28-negative, alpha-beta regulatory T cell",CID_83,IFNG,4,27.59
cytokine,Unknown,CL_0000934,"CD4-positive, alpha-beta cytotoxic T cell",CID_174,TNF,1,93.51
cytokine,Positive,CL_0000913,"effector memory CD8-positive, alpha-beta T cell",CID_100,IL15,2,239.32
cell,Positive,CL_0000905,"effector memory CD4-positive, alpha-beta T cell",CID_131,IL4,1,87.45
cytokine,Positive,CL_0001041,"CD8-positive, CXCR3-positive, alpha-beta regulatory T cell",CID_38,CXCL10,1,595.87
cytokine,Unknown,CL_0000811,"CD8-positive, alpha-beta thymocyte",CID_83,IFNG,1,32.71
cytokine,Unknown,CL_0000809,"double-positive, alpha-beta thymocyte",CID_134,IL7,1,216.94
cytokine,Positive,CL_0000811,"CD8-positive, alpha-beta thymocyte",CID_100,IL15,1,119.66
cell,Positive,CL_0000809,"double-positive, alpha-beta thymocyte",CID_164,TGFB2,1,783.38
cytokine,Positive,CL_0000809,"double-positive, alpha-beta thymocyte",CID_93,IL10,1,16.46
cell,Positive,CL_0000814,mature NK T cell,CID_83,IFNG,12,7.2
cytokine,Positive,CL_0000814,mature NK T cell,CID_95,IL12,6,13.36
cell,Positive,CL_0000814,mature NK T cell,CID_131,IL4,5,9.51
cytokine,Unknown,CL_0000814,mature NK T cell,CID_110,IL2,3,6.15
cytokine,Unknown,CL_0000814,mature NK T cell,CID_112,IL21,2,50.1
cytokine,Unknown,CL_0000814,mature NK T cell,CID_100,IL15,2,36.41
cytokine,Positive,CL_0000814,mature NK T cell,CID_108,IL18,2,14.26
cytokine,Negative,CL_0000814,mature NK T cell,CID_95,IL12,1,17.76
cytokine,Positive,CL_0000814,mature NK T cell,CID_100,IL15,1,5.2
cytokine,Negative,CL_0000814,mature NK T cell,CID_162,TGFB,1,9.4
cell,Positive,CL_0000814,mature NK T cell,CID_98,IL13,1,12.27
cytokine,Unknown,CL_0000814,mature NK T cell,CID_134,IL7,1,14.15
cytokine,Positive,CL_0000814,mature NK T cell,CID_62,CSF3,1,2.07
cytokine,Unknown,CL_0000814,mature NK T cell,CID_95,IL12,1,7.79
cell,Positive,CL_0000814,mature NK T cell,CID_102,IL17,1,5.02
cytokine,Positive,CL_0000814,mature NK T cell,CID_500,IL27,1,16.28
cytokine,Positive,CL_0000814,mature NK T cell,CID_174,TNF,1,0.58
cytokine,Unknown,CL_0000814,mature NK T cell,CID_93,IL10,1,3.76
cytokine,Negative,CL_0000814,mature NK T cell,CID_112,IL21,1,57.08
cytokine,Positive,CL_0000814,mature NK T cell,CID_134,IL7,1,4.04
cytokine,Unknown,CL_0000814,mature NK T cell,CID_38,CXCL10,1,45.33
cell,Positive,CL_0000545,T-helper 1 cell,CID_83,IFNG,88,5.01
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_95,IL12,56,11.77
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_95,IL12,28,20.24
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_83,IFNG,28,3.69
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_83,IFNG,18,0.68
cell,Positive,CL_0000545,T-helper 1 cell,CID_93,IL10,16,2.35
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_93,IL10,15,5.23
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_93,IL10,13,1.29
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_93,IL10,12,9.53
cell,Positive,CL_0000545,T-helper 1 cell,CID_110,IL2,12,0.96
cell,Positive,CL_0000545,T-helper 1 cell,CID_102,IL17,11,5.12
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_131,IL4,10,4.6
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_108,IL18,7,4.63
cell,Positive,CL_0000545,T-helper 1 cell,CID_131,IL4,7,1.23
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_131,IL4,7,0.84
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_108,IL18,7,16.2
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_500,IL27,6,9.06
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_95,IL12,6,13.18
cell,Positive,CL_0000545,T-helper 1 cell,CID_162,TGFB,5,0.81
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_131,IL4,5,4.76
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_110,IL2,5,0.27
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_97,IL12B,5,22.07
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_110,IL2,5,0.95
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_83,IFNG,4,1.2
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_500,IL27,4,21.13
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_67,IFNA,4,1.07
cell,Positive,CL_0000545,T-helper 1 cell,CID_113,IL22,3,6.52
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_63,CSF2,3,0.52
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_112,IL21,3,1.99
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_102,IL17,3,7.54
cell,Positive,CL_0000545,T-helper 1 cell,CID_133,IL6,3,0.44
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_114,IL23,3,21.81
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_100,IL15,3,1.45
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_66,IFN1,3,3.63
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_81,IFNB1,3,2.23
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_500,IL27,3,36.11
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_102,IL17,3,3.31
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_133,IL6,2,0.69
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_67,IFNA,2,4.25
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_112,IL21,2,10.59
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_134,IL7,2,0.75
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_108,IL18,2,10.55
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_81,IFNB1,2,11.83
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_174,TNF,2,0.38
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_8,CD40LG,2,0.68
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_103,IL17A,2,5.94
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_148,SPP1,2,2.74
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_110,IL2,2,0.87
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_102,IL17,2,0.63
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_113,IL22,2,10.3
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_133,IL6,2,0.2
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_103,IL17A,2,1.7
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_20,CCL2,1,0.2
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_97,IL12B,1,35.21
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_114,IL23,1,2.08
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_127,IL32,1,7.06
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_8,CD40LG,1,1.2
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_101,IL16,1,13.15
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_38,CXCL10,1,4.2
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_103,IL17A,1,6.77
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_148,SPP1,1,10.92
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_163,TGFB1,1,0.52
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_86,IL1RN,1,4.83
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_170,TNFSF15,1,7.06
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_19,CCL19,1,19.62
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_30,CCL4,1,8.47
cell,Positive,CL_0000545,T-helper 1 cell,CID_98,IL13,1,1.14
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_53,CXCL9,1,187.76
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_89,IL1B,1,0.67
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_21,CCL20,1,2.9
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_97,IL12B,1,15.45
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_118,IL25,1,14.37
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_38,CXCL10,1,1.2
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_67,IFNA,1,0.93
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_88,IL1A,1,6.97
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_164,TGFB2,1,3.21
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_173,TNFSF9,1,2.25
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_112,IL21,1,2.32
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_20,CCL2,1,1.56
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_8,CD40LG,1,2.72
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_62,CSF3,1,1.53
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_51,PPBP,1,1.24
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_162,TGFB,1,0.11
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_89,IL1B,1,0.19
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_170,TNFSF15,1,24.72
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_87,IL1,1,0.18
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_27,CCL26,1,12.12
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_63,CSF2,1,1.38
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_40,CXCL12,1,0.49
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_162,TGFB,1,0.38
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_89,IL1B,1,1.52
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_174,TNF,1,0.43
cell,Positive,CL_0000545,T-helper 1 cell,CID_112,IL21,1,0.98
cell,Positive,CL_0000546,T-helper 2 cell,CID_131,IL4,59,15.88
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_131,IL4,31,5.47
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_131,IL4,28,17.28
cell,Positive,CL_0000546,T-helper 2 cell,CID_83,IFNG,12,0.99
cell,Positive,CL_0000546,T-helper 2 cell,CID_93,IL10,11,2.39
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_128,IL33,11,13.53
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_93,IL10,9,1.47
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_95,IL12,9,9.6
cell,Positive,CL_0000546,T-helper 2 cell,CID_132,IL5,8,7.2
cell,Positive,CL_0000546,T-helper 2 cell,CID_128,IL33,8,14.52
cell,Positive,CL_0000546,T-helper 2 cell,CID_98,IL13,7,11.76
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_93,IL10,7,3.6
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_83,IFNG,7,3.11
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_83,IFNG,6,1.17
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_95,IL12,6,14.59
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_131,IL4,6,8.44
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_98,IL13,6,23.9
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_83,IFNG,5,0.33
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_93,IL10,5,5.86
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_118,IL25,5,30.31
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_110,IL2,4,1.12
cell,Positive,CL_0000546,T-helper 2 cell,CID_133,IL6,4,0.86
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_108,IL18,4,3.91
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_95,IL12,3,0.91
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_162,TGFB,3,0.48
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_118,IL25,3,84.87
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_162,TGFB,3,3.86
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_128,IL33,3,12.91
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_20,CCL2,3,1.15
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_135,IL9,3,51.64
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_133,IL6,3,0.44
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_63,CSF2,2,1.78
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_126,IL31,2,130.33
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_89,IL1B,2,0.56
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_171,TNFSF4,2,67.58
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_125,IL3,2,7.04
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_87,IL1,2,0.53
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_174,TNF,1,0.28
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_23,CCL22,1,35.09
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_111,IL20,1,152.05
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_67,IFNA,1,3.14
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_500,IL27,1,17.77
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_128,IL33,1,9.81
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_133,IL6,1,0.51
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_103,IL17A,1,1.25
cell,Positive,CL_0000546,T-helper 2 cell,CID_135,IL9,1,7.26
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_20,CCL2,1,1.01
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_171,TNFSF4,1,9.66
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_62,CSF3,1,0.28
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_125,IL3,1,1.01
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_135,IL9,1,39.22
cell,Positive,CL_0000546,T-helper 2 cell,CID_10,CCL1,1,32.06
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_89,IL1B,1,0.98
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_174,TNF,1,0.08
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_114,IL23,1,10.73
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_67,IFNA,1,0.39
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_500,IL27,1,2.23
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_87,IL1,1,0.93
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_98,IL13,1,9.08
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_108,IL18,1,7.79
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_135,IL9,1,4.92
cell,Positive,CL_0000546,T-helper 2 cell,CID_164,TGFB2,1,6.99
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_110,IL2,1,0.08
cell,Positive,CL_0000546,T-helper 2 cell,CID_46,CXCL2,1,6.01
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_133,IL6,1,1.16
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_98,IL13,1,1.14
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_11,CCL11,1,1.39
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_162,TGFB,1,0.56
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_63,CSF2,1,0.25
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_117,IL24,1,82.94
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_94,IL11,1,33
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_143,MIF,1,64.96
cell,Positive,CL_0000784,plasmacytoid dendritic cell,CID_67,IFNA,56,85.56
cell,Positive,CL_0000784,plasmacytoid dendritic cell,CID_66,IFN1,25,159.23
cytokine,Unknown,CL_0000784,plasmacytoid dendritic cell,CID_67,IFNA,8,26.61
cytokine,Positive,CL_0000784,plasmacytoid dendritic cell,CID_67,IFNA,7,6.65
cell,Positive,CL_0000784,plasmacytoid dendritic cell,CID_93,IL10,5,2.62
cytokine,Unknown,CL_0000784,plasmacytoid dendritic cell,CID_66,IFN1,5,75.52
cell,Positive,CL_0000784,plasmacytoid dendritic cell,CID_174,TNF,4,1.13
cell,Positive,CL_0000784,plasmacytoid dendritic cell,CID_95,IL12,3,4.35
cytokine,Unknown,CL_0000784,plasmacytoid dendritic cell,CID_63,CSF2,3,6.46
cell,Positive,CL_0000784,plasmacytoid dendritic cell,CID_7,CCL4L2,3,464.96
cytokine,Positive,CL_0000784,plasmacytoid dendritic cell,CID_63,CSF2,3,1.85
cytokine,Positive,CL_0000784,plasmacytoid dendritic cell,CID_8,CD40LG,1,1.22
cell,Positive,CL_0000942,thymic plasmacytoid dendritic cell,CID_97,IL12B,1,1077.15
cytokine,Positive,CL_0000784,plasmacytoid dendritic cell,CID_23,CCL22,1,24.24
cytokine,Unknown,CL_0000784,plasmacytoid dendritic cell,CID_40,CXCL12,1,6.16
cell,Positive,CL_0000989,CD11c-low plasmacytoid dendritic cell,CID_93,IL10,1,72.86
cytokine,Positive,CL_0000784,plasmacytoid dendritic cell,CID_66,IFN1,1,4.32
cytokine,Positive,CL_0000784,plasmacytoid dendritic cell,CID_81,IFNB1,1,2.65
cytokine,Positive,CL_0000784,plasmacytoid dendritic cell,CID_118,IL25,1,14.65
cytokine,Positive,CL_0000784,plasmacytoid dendritic cell,CID_93,IL10,1,0.36
cell,Positive,CL_0000942,thymic plasmacytoid dendritic cell,CID_67,IFNA,1,129.97
cytokine,Positive,CL_0000784,plasmacytoid dendritic cell,CID_20,CCL2,1,0.7
cytokine,Negative,CL_0000784,plasmacytoid dendritic cell,CID_67,IFNA,1,7.58
cytokine,Unknown,CL_0000784,plasmacytoid dendritic cell,CID_87,IL1,1,2.24
cytokine,Positive,CL_0000784,plasmacytoid dendritic cell,CID_163,TGFB1,1,0.53
cytokine,Unknown,CL_0000808,DN4 thymocyte,CID_134,IL7,1,650.82
cytokine,Unknown,CL_0000811,"CD8-positive, alpha-beta thymocyte",CID_83,IFNG,1,32.71
cytokine,Positive,CL_0000811,"CD8-positive, alpha-beta thymocyte",CID_100,IL15,1,119.66
cytokine,Positive,CL_0002425,early T lineage precursor,CID_108,IL18,1,328.06
cytokine,Positive,CL_0000827,pro-T cell,CID_174,TNF,1,26.72
cell,Positive,CL_0000893,thymocyte,CID_87,IL1,39,22.38
cell,Positive,CL_0000893,thymocyte,CID_110,IL2,38,6.6
cytokine,Positive,CL_0000893,thymocyte,CID_110,IL2,18,2.06
cytokine,Positive,CL_0000893,thymocyte,CID_87,IL1,15,6.45
cytokine,Unknown,CL_0000893,thymocyte,CID_110,IL2,9,3.61
cell,Positive,CL_0000893,thymocyte,CID_131,IL4,9,3.72
cytokine,Unknown,CL_0000893,thymocyte,CID_87,IL1,8,10.62
cytokine,Unknown,CL_0000893,thymocyte,CID_134,IL7,7,19.39
cytokine,Negative,CL_0000893,thymocyte,CID_87,IL1,6,18.14
cytokine,Negative,CL_0000893,thymocyte,CID_110,IL2,6,5.49
cytokine,Positive,CL_0000893,thymocyte,CID_174,TNF,6,0.68
cytokine,Positive,CL_0000893,thymocyte,CID_134,IL7,6,4.75
cell,Positive,CL_0000893,thymocyte,CID_133,IL6,5,1.84
cytokine,Positive,CL_0000893,thymocyte,CID_133,IL6,5,1.25
cell,Positive,CL_0000893,thymocyte,CID_83,IFNG,4,0.47
cell,Positive,CL_0000893,thymocyte,CID_162,TGFB,3,1.02
cytokine,Negative,CL_0000893,thymocyte,CID_131,IL4,3,6.03
cytokine,Positive,CL_0000893,thymocyte,CID_40,CXCL12,3,3.12
cytokine,Unknown,CL_0000893,thymocyte,CID_174,TNF,3,1.59
cytokine,Positive,CL_0000893,thymocyte,CID_131,IL4,3,0.76
cytokine,Positive,CL_0000893,thymocyte,CID_162,TGFB,3,0.69
cytokine,Unknown,CL_0002404,fetal thymocyte,CID_110,IL2,3,47.16
cytokine,Negative,CL_0000893,thymocyte,CID_83,IFNG,3,1.9
cytokine,Unknown,CL_0000893,thymocyte,CID_133,IL6,3,2.19
cytokine,Unknown,CL_0000893,thymocyte,CID_83,IFNG,2,0.56
cytokine,Positive,CL_0002489,double negative thymocyte,CID_134,IL7,2,74.39
cytokine,Unknown,CL_0000893,thymocyte,CID_131,IL4,2,1.77
cytokine,Negative,CL_0000893,thymocyte,CID_40,CXCL12,2,16.6
cytokine,Positive,CL_0000893,thymocyte,CID_83,IFNG,2,0.16
cytokine,Positive,CL_0002404,fetal thymocyte,CID_110,IL2,2,8.98
cytokine,Negative,CL_0000893,thymocyte,CID_134,IL7,2,12.62
cytokine,Positive,CL_0000893,thymocyte,CID_141,CSF1,1,0.76
cytokine,Negative,CL_0000893,thymocyte,CID_86,IL1RN,1,23.22
cytokine,Positive,CL_0002489,double negative thymocyte,CID_110,IL2,1,5.39
cell,Positive,CL_0000809,"double-positive, alpha-beta thymocyte",CID_164,TGFB2,1,783.38
cytokine,Unknown,CL_0000893,thymocyte,CID_26,CCL25,1,108.7
cell,Positive,CL_0000893,thymocyte,CID_51,PPBP,1,3.87
cytokine,Unknown,CL_0000893,thymocyte,CID_95,IL12,1,1.53
cytokine,Unknown,CL_0000808,DN4 thymocyte,CID_134,IL7,1,650.82
cytokine,Positive,CL_0000809,"double-positive, alpha-beta thymocyte",CID_93,IL10,1,16.46
