actor,category,cell_id,cell_label,cytokine_id,cytokine_label,num_papers,score,cell_ref_id,cytokine_ref_id
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_105,IL17C,1,1332.78,CTBFBDE5121B6748D1,CKFFD592EDF4FC70D1
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_30,CCL4,1,8.47,CTC3A8C3CBC245616A,CKC7B59803E703C625
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_20,CCL2,1,1.01,CTE7B12DC660323A0E,CKCDB807A64FAA7FA0
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_67,IFNA,1,4.58,CTBFBDE5121B6748D1,CK25659B0B8E5228FC
cell,Positive,CL_0000545,T-helper 1 cell,CID_98,IL13,1,1.14,CTC3A8C3CBC245616A,CK6383177863C4EDD6
cytokine,Positive,CL_0000912,helper T cell,CID_93,IL10,1,0.56,CTB7DFCED683E6F0A9,CK3A3EC71E6A0C53F0
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_171,TNFSF4,1,9.66,CTE7B12DC660323A0E,CK5646774C8D13DC3F
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_62,CSF3,1,0.28,CTE7B12DC660323A0E,CK42C846A199F37E97
cytokine,Positive,CL_0000912,helper T cell,CID_102,IL17,1,1.78,CTB7DFCED683E6F0A9,CKE8FA6AFDA083A088
cytokine,Unknown,CL_0001042,T-helper 22 cell,CID_133,IL6,1,10.08,CT6312BB928ADE8934,CK88B1F911EB2BA518
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_53,CXCL9,1,187.76,CTC3A8C3CBC245616A,CK4A507F3E76F47218
cytokine,Negative,CL_0000901,Tr1 cell,CID_93,IL10,1,14.06,CT301EB268E263D718,CK3A3EC71E6A0C53F0
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_125,IL3,1,1.01,CTE7B12DC660323A0E,CKB59BA858EBBF510D
cytokine,Unknown,CL_0002061,T-helper 9 cell,CID_102,IL17,1,26.07,CT6972E212EE0037B5,CKE8FA6AFDA083A088
cytokine,Positive,CL_0000901,Tr1 cell,CID_500,IL27,1,53.48,CT301EB268E263D718,CK34646D0A81EB75DA
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_89,IL1B,1,0.67,CTC3A8C3CBC245616A,CK0B4AA91CF0E8EDA3
cytokine,Positive,CL_0000912,helper T cell,CID_163,TGFB1,1,0.83,CTB7DFCED683E6F0A9,CKC59F8990F767EBD4
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_98,IL13,1,13.26,CTBFBDE5121B6748D1,CK6383177863C4EDD6
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_135,IL9,1,39.22,CTE7B12DC660323A0E,CKDF637541D733AD91
cytokine,Positive,CL_0002038,T follicular helper cell,CID_500,IL27,1,62.39,CTE9F6070561C95355,CK34646D0A81EB75DA
cytokine,Positive,CL_0000917,Tc1 cell,CID_131,IL4,1,4.23,CT205A00BF9BAE8E8E,CKAD8334A7AD4B4D2F
cell,Positive,CL_0000912,helper T cell,CID_63,CSF2,1,1.43,CTB7DFCED683E6F0A9,CKF6FDD69AB8889E23
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_118,IL25,1,14.37,CTC3A8C3CBC245616A,CK947710402870798D
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_21,CCL20,1,2.9,CTC3A8C3CBC245616A,CK710AB1626CA61879
cell,Positive,CL_0000546,T-helper 2 cell,CID_10,CCL1,1,32.06,CTE7B12DC660323A0E,CKDB7489BEE8CE7869
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_38,CXCL10,1,20.66,CTBFBDE5121B6748D1,CKC45AAE24CED79E33
cytokine,Unknown,CL_0002128,Tc17 cell,CID_102,IL17,1,109.48,CT327866E1E3907440,CKE8FA6AFDA083A088
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_97,IL12B,1,15.45,CTC3A8C3CBC245616A,CKD6BBF85965B183D0
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_89,IL1B,1,0.98,CTE7B12DC660323A0E,CK0B4AA91CF0E8EDA3
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_174,TNF,1,0.08,CTE7B12DC660323A0E,CK6AF3B987F9CBCC56
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_114,IL23,1,10.73,CTE7B12DC660323A0E,CKA2BE5C136630E4D6
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_38,CXCL10,1,1.2,CTC3A8C3CBC245616A,CKC45AAE24CED79E33
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_67,IFNA,1,0.39,CTE7B12DC660323A0E,CK25659B0B8E5228FC
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_500,IL27,1,2.23,CTE7B12DC660323A0E,CK34646D0A81EB75DA
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_113,IL22,1,3.17,CTBFBDE5121B6748D1,CK11E7510FEB7B6A94
cytokine,Unknown,CL_0000912,helper T cell,CID_128,IL33,1,16.43,CTB7DFCED683E6F0A9,CKF9D7CADC68371C46
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_118,IL25,1,70.62,CTBFBDE5121B6748D1,CK947710402870798D
cytokine,Negative,CL_0002061,T-helper 9 cell,CID_83,IFNG,1,7.1,CT6972E212EE0037B5,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_67,IFNA,1,0.93,CTC3A8C3CBC245616A,CK25659B0B8E5228FC
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_87,IL1,1,0.93,CTE7B12DC660323A0E,CKCE2EBAC1515FC762
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_83,IFNG,1,0.65,CTBFBDE5121B6748D1,CK1B71668FDDECE3CF
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_88,IL1A,1,6.97,CTC3A8C3CBC245616A,CK1DCBBBD7D87E2A4A
cytokine,Negative,CL_0000912,helper T cell,CID_133,IL6,1,4.44,CTB7DFCED683E6F0A9,CK88B1F911EB2BA518
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_164,TGFB2,1,3.21,CTC3A8C3CBC245616A,CK1D109BDCCF27288B
cytokine,Negative,CL_0002061,T-helper 9 cell,CID_500,IL27,1,568.56,CT6972E212EE0037B5,CK34646D0A81EB75DA
cytokine,Positive,CL_0000492,CD4-positive helper T cell,CID_98,IL13,1,38.25,CTB7DFCED683E6F0A9,CK6383177863C4EDD6
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_112,IL21,1,2.32,CTC3A8C3CBC245616A,CKE72A17870C23A2D1
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_173,TNFSF9,1,2.25,CTC3A8C3CBC245616A,CK16DB62C0EE32FCFC
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_98,IL13,1,9.08,CTE7B12DC660323A0E,CK6383177863C4EDD6
cytokine,Positive,CL_0000492,CD4-positive helper T cell,CID_133,IL6,1,4.9,CTB7DFCED683E6F0A9,CK88B1F911EB2BA518
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_135,IL9,1,4.92,CTE7B12DC660323A0E,CKDF637541D733AD91
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_20,CCL2,1,1.56,CTC3A8C3CBC245616A,CKCDB807A64FAA7FA0
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_174,TNF,1,0.81,CTBFBDE5121B6748D1,CK6AF3B987F9CBCC56
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_27,CCL26,1,7.47,CTBFBDE5121B6748D1,CK2CEC2C4F82090835
cytokine,Unknown,CL_0002128,Tc17 cell,CID_95,IL12,1,71.7,CT327866E1E3907440,CK04FD0805168B608B
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_108,IL18,1,7.79,CTE7B12DC660323A0E,CKB7A7BA77BFA19E82
cytokine,Negative,CL_0000912,helper T cell,CID_83,IFNG,1,1.69,CTB7DFCED683E6F0A9,CK1B71668FDDECE3CF
cell,Positive,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_83,IFNG,8,6.31,CT231C4EC31B01615E,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_83,IFNG,4,7.48,CT231C4EC31B01615E,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_110,IL2,3,8.08,CT231C4EC31B01615E,CK4D687600656CECF1
cytokine,Positive,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_95,IL12,2,5.85,CT231C4EC31B01615E,CK04FD0805168B608B
cytokine,Positive,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_110,IL2,2,1.54,CT231C4EC31B01615E,CK4D687600656CECF1
cytokine,Unknown,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_95,IL12,2,20.49,CT231C4EC31B01615E,CK04FD0805168B608B
cell,Positive,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_110,IL2,2,2.27,CT231C4EC31B01615E,CK4D687600656CECF1
cytokine,Negative,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_131,IL4,1,13.5,CT231C4EC31B01615E,CKAD8334A7AD4B4D2F
cytokine,Unknown,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_8,CD40LG,1,16.94,CT231C4EC31B01615E,CK5D414D323B3B33D2
cytokine,Unknown,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_93,IL10,1,4.94,CT231C4EC31B01615E,CK3A3EC71E6A0C53F0
cytokine,Unknown,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_162,TGFB,1,5.42,CT231C4EC31B01615E,CKC59F8990F767EBD4
cytokine,Positive,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_134,IL7,1,5.31,CT231C4EC31B01615E,CK71243A30A0C2FD97
cytokine,Positive,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_8,CD40LG,1,4.84,CT231C4EC31B01615E,CK5D414D323B3B33D2
cytokine,Positive,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_112,IL21,1,9.41,CT231C4EC31B01615E,CKE72A17870C23A2D1
cell,Positive,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_174,TNF,1,2.25,CT231C4EC31B01615E,CK6AF3B987F9CBCC56
cytokine,Negative,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_21,CCL20,1,327.15,CT231C4EC31B01615E,CK710AB1626CA61879
cytokine,Positive,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_83,IFNG,1,0.53,CT231C4EC31B01615E,CK1B71668FDDECE3CF
cytokine,Negative,CL_0000794,"CD8-positive, alpha-beta cytotoxic T cell",CID_162,TGFB,1,12.35,CT231C4EC31B01615E,CKC59F8990F767EBD4
cell,Positive,CL_0000893,thymocyte,CID_87,IL1,39,22.38,CTFE4015328B70D553,CKCE2EBAC1515FC762
cell,Positive,CL_0000893,thymocyte,CID_110,IL2,38,6.6,CTFE4015328B70D553,CK4D687600656CECF1
cytokine,Positive,CL_0000893,thymocyte,CID_110,IL2,18,2.06,CTFE4015328B70D553,CK4D687600656CECF1
cytokine,Positive,CL_0000893,thymocyte,CID_87,IL1,15,6.45,CTFE4015328B70D553,CKCE2EBAC1515FC762
cytokine,Unknown,CL_0000893,thymocyte,CID_110,IL2,9,3.61,CTFE4015328B70D553,CK4D687600656CECF1
cell,Positive,CL_0000893,thymocyte,CID_131,IL4,9,3.72,CTFE4015328B70D553,CKAD8334A7AD4B4D2F
cytokine,Unknown,CL_0000893,thymocyte,CID_87,IL1,8,10.62,CTFE4015328B70D553,CKCE2EBAC1515FC762
cytokine,Unknown,CL_0000893,thymocyte,CID_134,IL7,7,19.39,CTFE4015328B70D553,CK71243A30A0C2FD97
cytokine,Positive,CL_0000893,thymocyte,CID_174,TNF,6,0.68,CTFE4015328B70D553,CK6AF3B987F9CBCC56
cytokine,Positive,CL_0000893,thymocyte,CID_134,IL7,6,4.75,CTFE4015328B70D553,CK71243A30A0C2FD97
cytokine,Negative,CL_0000893,thymocyte,CID_87,IL1,6,18.14,CTFE4015328B70D553,CKCE2EBAC1515FC762
cytokine,Negative,CL_0000893,thymocyte,CID_110,IL2,6,5.49,CTFE4015328B70D553,CK4D687600656CECF1
cell,Positive,CL_0000893,thymocyte,CID_133,IL6,5,1.84,CTFE4015328B70D553,CK88B1F911EB2BA518
cytokine,Positive,CL_0000893,thymocyte,CID_133,IL6,5,1.25,CTFE4015328B70D553,CK88B1F911EB2BA518
cell,Positive,CL_0000893,thymocyte,CID_83,IFNG,4,0.47,CTFE4015328B70D553,CK1B71668FDDECE3CF
cytokine,Negative,CL_0000893,thymocyte,CID_83,IFNG,3,1.9,CTFE4015328B70D553,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000893,thymocyte,CID_133,IL6,3,2.19,CTFE4015328B70D553,CK88B1F911EB2BA518
cell,Positive,CL_0000893,thymocyte,CID_162,TGFB,3,1.02,CTFE4015328B70D553,CKC59F8990F767EBD4
cytokine,Negative,CL_0000893,thymocyte,CID_131,IL4,3,6.03,CTFE4015328B70D553,CKAD8334A7AD4B4D2F
cytokine,Positive,CL_0000893,thymocyte,CID_40,CXCL12,3,3.12,CTFE4015328B70D553,CKF44FAAE0BD64C34C
cytokine,Unknown,CL_0000893,thymocyte,CID_174,TNF,3,1.59,CTFE4015328B70D553,CK6AF3B987F9CBCC56
cytokine,Positive,CL_0000893,thymocyte,CID_131,IL4,3,0.76,CTFE4015328B70D553,CKAD8334A7AD4B4D2F
cytokine,Positive,CL_0000893,thymocyte,CID_162,TGFB,3,0.69,CTFE4015328B70D553,CKC59F8990F767EBD4
cytokine,Unknown,CL_0002404,fetal thymocyte,CID_110,IL2,3,47.16,CTFE4015328B70D553,CK4D687600656CECF1
cytokine,Negative,CL_0000893,thymocyte,CID_40,CXCL12,2,16.6,CTFE4015328B70D553,CKF44FAAE0BD64C34C
cytokine,Positive,CL_0000893,thymocyte,CID_83,IFNG,2,0.16,CTFE4015328B70D553,CK1B71668FDDECE3CF
cytokine,Positive,CL_0002404,fetal thymocyte,CID_110,IL2,2,8.98,CTFE4015328B70D553,CK4D687600656CECF1
cytokine,Negative,CL_0000893,thymocyte,CID_134,IL7,2,12.62,CTFE4015328B70D553,CK71243A30A0C2FD97
cytokine,Unknown,CL_0000893,thymocyte,CID_83,IFNG,2,0.56,CTFE4015328B70D553,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000893,thymocyte,CID_131,IL4,2,1.77,CTFE4015328B70D553,CKAD8334A7AD4B4D2F
cytokine,Positive,CL_0002489,double negative thymocyte,CID_134,IL7,2,74.39,CTFE4015328B70D553,CK71243A30A0C2FD97
cytokine,Positive,CL_0000893,thymocyte,CID_95,IL12,1,0.44,CTFE4015328B70D553,CK04FD0805168B608B
cytokine,Unknown,CL_0002489,double negative thymocyte,CID_110,IL2,1,18.86,CTFE4015328B70D553,CK4D687600656CECF1
cytokine,Unknown,CL_0000809,"double-positive, alpha-beta thymocyte",CID_134,IL7,1,216.94,CTFE4015328B70D553,CK71243A30A0C2FD97
cytokine,Unknown,CL_0000893,thymocyte,CID_23,CCL22,1,50.17,CTFE4015328B70D553,CK2D3D1D2A86558DFA
cytokine,Negative,CL_0000893,thymocyte,CID_174,TNF,1,0.91,CTFE4015328B70D553,CK6AF3B987F9CBCC56
cytokine,Unknown,CL_0000893,thymocyte,CID_93,IL10,1,0.74,CTFE4015328B70D553,CK3A3EC71E6A0C53F0
cytokine,Positive,CL_0000811,"CD8-positive, alpha-beta thymocyte",CID_100,IL15,1,119.66,CTFE4015328B70D553,CK6493647A99664309
cytokine,Negative,CL_0002489,double negative thymocyte,CID_162,TGFB,1,86.44,CTFE4015328B70D553,CKC59F8990F767EBD4
cytokine,Positive,CL_0000893,thymocyte,CID_141,CSF1,1,0.76,CTFE4015328B70D553,CK5C37CFFE5C63276C
cytokine,Negative,CL_0000893,thymocyte,CID_86,IL1RN,1,23.22,CTFE4015328B70D553,CK43133F4BFDCC3513
cytokine,Positive,CL_0002489,double negative thymocyte,CID_110,IL2,1,5.39,CTFE4015328B70D553,CK4D687600656CECF1
cell,Positive,CL_0000809,"double-positive, alpha-beta thymocyte",CID_164,TGFB2,1,783.38,CTFE4015328B70D553,CK1D109BDCCF27288B
cytokine,Unknown,CL_0000893,thymocyte,CID_26,CCL25,1,108.7,CTFE4015328B70D553,CK9622EE49529DA5B9
cell,Positive,CL_0000893,thymocyte,CID_51,PPBP,1,3.87,CTFE4015328B70D553,CKD9AE00AB86E878F0
cytokine,Unknown,CL_0000893,thymocyte,CID_95,IL12,1,1.53,CTFE4015328B70D553,CK04FD0805168B608B
cytokine,Unknown,CL_0000808,DN4 thymocyte,CID_134,IL7,1,650.82,CTFE4015328B70D553,CK71243A30A0C2FD97
cytokine,Positive,CL_0000809,"double-positive, alpha-beta thymocyte",CID_93,IL10,1,16.46,CTFE4015328B70D553,CK3A3EC71E6A0C53F0
cytokine,Unknown,CL_0002404,fetal thymocyte,CID_134,IL7,1,108.47,CTFE4015328B70D553,CK71243A30A0C2FD97
cytokine,Positive,CL_0000893,thymocyte,CID_63,CSF2,1,0.36,CTFE4015328B70D553,CKF6FDD69AB8889E23
cytokine,Unknown,CL_0000811,"CD8-positive, alpha-beta thymocyte",CID_83,IFNG,1,32.71,CTFE4015328B70D553,CK1B71668FDDECE3CF
cytokine,Positive,CL_0000893,thymocyte,CID_26,CCL25,1,31.06,CTFE4015328B70D553,CK9622EE49529DA5B9
cytokine,Negative,CL_0000893,thymocyte,CID_162,TGFB,1,1.84,CTFE4015328B70D553,CKC59F8990F767EBD4
cell,Positive,CL_0000545,T-helper 1 cell,CID_83,IFNG,88,5.01,CTC3A8C3CBC245616A,CK1B71668FDDECE3CF
cell,Positive,CL_0000546,T-helper 2 cell,CID_131,IL4,59,15.88,CTE7B12DC660323A0E,CKAD8334A7AD4B4D2F
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_95,IL12,56,11.77,CTC3A8C3CBC245616A,CK04FD0805168B608B
cell,Positive,CL_0000899,T-helper 17 cell,CID_102,IL17,53,55.2,CTBFBDE5121B6748D1,CKE8FA6AFDA083A088
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_131,IL4,31,5.47,CTE7B12DC660323A0E,CKAD8334A7AD4B4D2F
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_131,IL4,28,17.28,CTE7B12DC660323A0E,CKAD8334A7AD4B4D2F
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_95,IL12,28,20.24,CTC3A8C3CBC245616A,CK04FD0805168B608B
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_83,IFNG,28,3.69,CTC3A8C3CBC245616A,CK1B71668FDDECE3CF
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_83,IFNG,18,0.68,CTC3A8C3CBC245616A,CK1B71668FDDECE3CF
cell,Positive,CL_0000899,T-helper 17 cell,CID_103,IL17A,18,54.04,CTBFBDE5121B6748D1,CKAC161AC6FC8FF1BE
cell,Positive,CL_0000545,T-helper 1 cell,CID_93,IL10,16,2.35,CTC3A8C3CBC245616A,CK3A3EC71E6A0C53F0
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_93,IL10,15,5.23,CTC3A8C3CBC245616A,CK3A3EC71E6A0C53F0
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_93,IL10,13,1.29,CTC3A8C3CBC245616A,CK3A3EC71E6A0C53F0
cell,Positive,CL_0000901,Tr1 cell,CID_93,IL10,13,33.83,CT301EB268E263D718,CK3A3EC71E6A0C53F0
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_93,IL10,12,9.53,CTC3A8C3CBC245616A,CK3A3EC71E6A0C53F0
cell,Positive,CL_0000545,T-helper 1 cell,CID_110,IL2,12,0.96,CTC3A8C3CBC245616A,CK4D687600656CECF1
cell,Positive,CL_0000546,T-helper 2 cell,CID_83,IFNG,12,0.99,CTE7B12DC660323A0E,CK1B71668FDDECE3CF
cell,Positive,CL_0000546,T-helper 2 cell,CID_93,IL10,11,2.39,CTE7B12DC660323A0E,CK3A3EC71E6A0C53F0
cell,Positive,CL_0000545,T-helper 1 cell,CID_102,IL17,11,5.12,CTC3A8C3CBC245616A,CKE8FA6AFDA083A088
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_128,IL33,11,13.53,CTE7B12DC660323A0E,CKF9D7CADC68371C46
cell,Positive,CL_0002061,T-helper 9 cell,CID_135,IL9,10,1161.35,CT6972E212EE0037B5,CKDF637541D733AD91
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_102,IL17,10,23.8,CTBFBDE5121B6748D1,CKE8FA6AFDA083A088
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_131,IL4,10,4.6,CTC3A8C3CBC245616A,CKAD8334A7AD4B4D2F
cell,Positive,CL_0001042,T-helper 22 cell,CID_113,IL22,9,570.26,CT6312BB928ADE8934,CK11E7510FEB7B6A94
cytokine,Negative,CL_0000899,T-helper 17 cell,CID_500,IL27,9,233.6,CTBFBDE5121B6748D1,CK34646D0A81EB75DA
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_93,IL10,9,1.47,CTE7B12DC660323A0E,CK3A3EC71E6A0C53F0
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_95,IL12,9,9.6,CTE7B12DC660323A0E,CK04FD0805168B608B
cell,Positive,CL_0000546,T-helper 2 cell,CID_132,IL5,8,7.2,CTE7B12DC660323A0E,CK329D27B3A73EFEB2
cytokine,Positive,CL_0000901,Tr1 cell,CID_93,IL10,8,14.11,CT301EB268E263D718,CK3A3EC71E6A0C53F0
cell,Positive,CL_0000546,T-helper 2 cell,CID_128,IL33,8,14.52,CTE7B12DC660323A0E,CKF9D7CADC68371C46
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_108,IL18,7,4.63,CTC3A8C3CBC245616A,CKB7A7BA77BFA19E82
cell,Positive,CL_0000545,T-helper 1 cell,CID_131,IL4,7,1.23,CTC3A8C3CBC245616A,CKAD8334A7AD4B4D2F
cell,Positive,CL_0000546,T-helper 2 cell,CID_98,IL13,7,11.76,CTE7B12DC660323A0E,CK6383177863C4EDD6
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_131,IL4,7,0.84,CTC3A8C3CBC245616A,CKAD8334A7AD4B4D2F
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_108,IL18,7,16.2,CTC3A8C3CBC245616A,CKB7A7BA77BFA19E82
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_93,IL10,7,3.6,CTE7B12DC660323A0E,CK3A3EC71E6A0C53F0
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_133,IL6,7,1.49,CTBFBDE5121B6748D1,CK88B1F911EB2BA518
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_83,IFNG,7,3.11,CTE7B12DC660323A0E,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_83,IFNG,6,1.17,CTE7B12DC660323A0E,CK1B71668FDDECE3CF
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_102,IL17,6,4.08,CTBFBDE5121B6748D1,CKE8FA6AFDA083A088
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_95,IL12,6,14.59,CTE7B12DC660323A0E,CK04FD0805168B608B
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_500,IL27,6,9.06,CTC3A8C3CBC245616A,CK34646D0A81EB75DA
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_131,IL4,6,8.44,CTE7B12DC660323A0E,CKAD8334A7AD4B4D2F
cell,Positive,CL_0000899,T-helper 17 cell,CID_21,CCL20,6,55.28,CTBFBDE5121B6748D1,CK710AB1626CA61879
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_95,IL12,6,13.18,CTC3A8C3CBC245616A,CK04FD0805168B608B
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_98,IL13,6,23.9,CTE7B12DC660323A0E,CK6383177863C4EDD6
cell,Positive,CL_0000899,T-helper 17 cell,CID_113,IL22,6,28.1,CTBFBDE5121B6748D1,CK11E7510FEB7B6A94
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_83,IFNG,5,0.33,CTE7B12DC660323A0E,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_112,IL21,5,25.05,CTBFBDE5121B6748D1,CKE72A17870C23A2D1
cell,Positive,CL_0000899,T-helper 17 cell,CID_83,IFNG,5,0.6,CTBFBDE5121B6748D1,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_114,IL23,5,94.08,CTBFBDE5121B6748D1,CKA2BE5C136630E4D6
cell,Positive,CL_0000545,T-helper 1 cell,CID_162,TGFB,5,0.81,CTC3A8C3CBC245616A,CKC59F8990F767EBD4
cytokine,Negative,CL_0000546,T-helper 2 cell,CID_93,IL10,5,5.86,CTE7B12DC660323A0E,CK3A3EC71E6A0C53F0
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_133,IL6,5,3.72,CTBFBDE5121B6748D1,CK88B1F911EB2BA518
cytokine,Unknown,CL_0000899,T-helper 17 cell,CID_162,TGFB,5,4.12,CTBFBDE5121B6748D1,CKC59F8990F767EBD4
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_131,IL4,5,4.76,CTC3A8C3CBC245616A,CKAD8334A7AD4B4D2F
cell,Positive,CL_0000899,T-helper 17 cell,CID_93,IL10,5,1.58,CTBFBDE5121B6748D1,CK3A3EC71E6A0C53F0
cell,Positive,CL_0002038,T follicular helper cell,CID_112,IL21,5,202.47,CTE9F6070561C95355,CKE72A17870C23A2D1
cytokine,Positive,CL_0000546,T-helper 2 cell,CID_118,IL25,5,30.31,CTE7B12DC660323A0E,CK947710402870798D
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_110,IL2,5,0.27,CTC3A8C3CBC245616A,CK4D687600656CECF1
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_97,IL12B,5,22.07,CTC3A8C3CBC245616A,CKD6BBF85965B183D0
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_110,IL2,5,0.95,CTC3A8C3CBC245616A,CK4D687600656CECF1
cytokine,Negative,CL_0000545,T-helper 1 cell,CID_83,IFNG,4,1.2,CTC3A8C3CBC245616A,CK1B71668FDDECE3CF
cytokine,Unknown,CL_0000546,T-helper 2 cell,CID_110,IL2,4,1.12,CTE7B12DC660323A0E,CK4D687600656CECF1
cytokine,Unknown,CL_0000545,T-helper 1 cell,CID_500,IL27,4,21.13,CTC3A8C3CBC245616A,CK34646D0A81EB75DA
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_89,IL1B,4,1.64,CTBFBDE5121B6748D1,CK0B4AA91CF0E8EDA3
cytokine,Positive,CL_0001042,T-helper 22 cell,CID_113,IL22,4,171.75,CT6312BB928ADE8934,CK11E7510FEB7B6A94
cell,Positive,CL_0000546,T-helper 2 cell,CID_133,IL6,4,0.86,CTE7B12DC660323A0E,CK88B1F911EB2BA518
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_114,IL23,4,17.92,CTBFBDE5121B6748D1,CKA2BE5C136630E4D6
cytokine,Positive,CL_0000899,T-helper 17 cell,CID_162,TGFB,4,0.94,CTBFBDE5121B6748D1,CKC59F8990F767EBD4
cytokine,Positive,CL_0000545,T-helper 1 cell,CID_67,IFNA,4,1.07,CTC3A8C3CBC245616A,CK25659B0B8E5228FC
